,Regime_0,Regime_1,Regime_2
2019-05-09,0.6104724915648485,0.17301676077547767,0.21651074765969502
2019-05-10,0.19472231230330436,0.6121841673171898,0.19309352037945937
2019-05-13,1.7938947771990692e-34,1.0,3.51003106370918e-163
2019-05-14,0.9802441282832659,0.00962199149272308,0.010133880223997246
2019-05-15,0.401520211549197,0.59788351143535,0.0005962770154980913
2019-05-16,0.5880830477902873,0.4111373273516214,0.000779624858036234
2019-05-17,0.654186424872864,0.3457841774621254,2.939766495633285e-05
2019-05-20,0.3344719833036574,0.6655280146148177,2.0815454001087216e-09
2019-05-21,0.7801368781081413,0.21986278402364465,3.3786817364457136e-07
2019-05-23,0.21583718784717337,0.7841628111674006,9.854818423956628e-10
2019-05-24,0.784682482130123,0.21531750418322335,1.3686604054437194e-08
2019-05-27,0.2204367593492496,0.7795630516809805,1.889697428087377e-07
2019-05-28,0.7802306399230232,0.21976271848937795,6.641587650512169e-06
2019-05-29,0.23750561390586758,0.7624941833580358,2.027360815135013e-07
2019-05-30,0.762942707613591,0.2370559601770907,1.3322092631454198e-06
2019-05-31,0.24230879327064744,0.7576902247414837,9.819878675073096e-07
2019-06-03,0.7616833938342219,0.23831559946027248,1.0067054847119075e-06
2019-06-04,0.24103591635519747,0.758963226506235,8.571385710209314e-07
2019-06-06,0.7613490278589444,0.2386509232435293,4.889754827339435e-08
2019-06-07,0.2438769351624302,0.7561227927685531,2.7206898127812267e-07
2019-06-10,0.757498324257272,0.24250063756508783,1.0381776910228065e-06
2019-06-11,0.2526111620653789,0.7473879857982525,8.521364012263684e-07
2019-06-12,0.7476580603144669,0.2523091975553142,3.274213019533826e-05
2019-06-13,4.8482171544757e-23,1.0,6.882167277386776e-27
2019-06-14,0.9970575347995273,0.0005880694604179065,0.0023543957400754163
2019-06-17,0.0003342873641341504,0.9970665268748736,0.0025991857609383145
2019-06-18,0.032605615277042733,0.001000894993428364,0.9663934897295041
2019-06-19,8.936202676229556e-05,0.03257101535193655,0.967339622621256
2019-06-20,0.0036372315504218226,0.00017602215327008758,0.996186746296343
2019-06-21,0.001110429448308729,0.0037258066090410085,0.995163763942636
2019-06-24,0.00454655211796144,0.0033210652376201386,0.9921323826444305
2019-06-25,0.04559807542514992,0.009944006379316998,0.9444579181955521
2019-06-26,0.1828935942610044,0.15279205014190142,0.6643143555970635
2019-06-27,0.5295910191092867,0.22172221440160858,0.24868676648914576
2019-06-28,0.23762402776672573,0.5650613055798075,0.19731466665341732
2019-07-01,0.650370212313545,0.25612825095525743,0.09350153673114601
2019-07-02,0.29164335532795505,0.6586876888633908,0.04966895580861559
2019-07-03,0.6769641511051835,0.2992751535649847,0.023760695329777565
2019-07-04,0.2973729813791769,0.6816260804302308,0.021000938190648823
2019-07-05,0.669554252952861,0.29922086683881677,0.031224880208271747
2019-07-08,0.13141174860299665,0.6784448917624543,0.19014335963449294
2019-07-09,0.6580331715505541,0.13462073994434468,0.20734608850506975
2019-07-10,0.13228344499101147,0.6586549489735345,0.20906160603543594
2019-07-11,0.6387649680106475,0.13963607430552086,0.22159895768385843
2019-07-12,8.764116345154394e-10,0.9999999991235882,5.927204096721928e-42
2019-07-15,0.9420088571697469,0.057990992331682166,1.504985402616944e-07
2019-07-16,0.06227054742869606,0.9377294486544046,3.916940978192887e-09
2019-07-17,0.7859923217766981,0.21400602469183194,1.6535314337032782e-06
2019-07-18,0.22382777950212895,0.7761722200013494,4.964938402892526e-10
2019-07-19,0.7190014619048337,0.28099851336700915,2.4728126466790757e-08
2019-07-22,0.2866149974455655,0.7133849981160214,4.438435045346738e-09
2019-07-23,0.5554240553068649,0.4445759177743686,2.691879209268451e-08
2019-07-24,0.45918974682962865,0.5408102531621249,8.204629707853311e-12
2019-07-25,0.44752744744239725,0.5524725511055775,1.4519824950720636e-09
2019-07-26,0.5704129080421976,0.4295870919517719,6.0123433269447655e-12
2019-07-29,0.3111959145771936,0.688804084585482,8.373233096066433e-10
2019-07-30,0.7112472848385696,0.2887527151610857,3.131651812893867e-13
2019-07-31,0.18509099727620842,0.8149090024291188,2.9471651141156366e-10
2019-08-01,0.8298307324729054,0.1701692675260839,9.873443827015467e-13
2019-08-02,0.04283552560089998,0.9571644743960455,3.1105702861764293e-12
2019-08-05,0.9607986666111907,0.03920133338878396,7.72103343812356e-16
2019-08-06,0.01360794094742615,0.986392059052574,5.8197698398858555e-16
2019-08-07,0.9846926786853644,0.015307321314621392,1.4409557279698844e-15
2019-08-08,0.01486301134345716,0.985136988656558,2.96318888112755e-18
2019-08-09,0.9764823287906024,0.023517671209356453,1.873999524598223e-14
2019-08-13,3.644622275795583e-76,3.0230486330309835e-39,1.0
2019-08-14,0.9965398475913106,0.0034601524086709163,1.6030214024262684e-18
2019-08-16,0.004815373697999517,0.9951846263019832,1.1138642888683517e-23
2019-08-19,0.9008072437887462,0.09919275621129277,4.747259150174812e-21
2019-08-20,0.08981013306453547,0.9101898669354547,1.4086394084080528e-20
2019-08-21,0.8845902177638811,0.11540978223615392,3.762114679037805e-20
2019-08-22,0.12275104338827372,0.8772489566116924,3.3339508637259156e-27
2019-08-23,0.7648929733927708,0.23510702660719207,5.328409294488108e-23
2019-08-26,0.2263898450495982,0.7736101549503841,2.6558054449999297e-22
2019-08-27,0.6780084140073986,0.32199158599256,1.2005859554818788e-22
2019-08-28,0.2658274233733923,0.7341725766265582,1.0780239686085131e-23
2019-08-29,0.7271987863366799,0.27280121366327076,6.268685283337025e-26
2019-08-30,0.2418633331737781,0.7581366668262213,4.1861983542859e-23
2019-09-03,0.7538673671197327,0.24613263288031217,2.746313370610532e-28
2019-09-04,0.18549132826331705,0.8145086717367154,4.131495951827413e-24
2019-09-05,0.796973739272686,0.2030262607273232,1.0866838183750864e-22
2019-09-06,0.18863758250642912,0.8113624174936143,6.199765722451523e-20
2019-09-09,0.7985762619335386,0.20142373806642774,1.92720177305117e-19
2019-09-11,0.09625898835654781,0.903741011643442,8.291183653961775e-18
2019-09-12,0.9050838209664159,0.09491617903354224,9.178262203149621e-20
2019-09-13,0.0737823347362705,0.9262176652627275,1.0475360483664093e-12
2019-09-16,0.9999467966944753,5.320330560939634e-05,2.324816614380893e-20
2019-09-17,0.0005012156948332374,0.9994987843051755,7.625128721130368e-16
2019-09-18,0.9966039528261164,0.0033960471736495202,2.0405554447717998e-13
2019-09-19,0.0037108681622558017,0.9962891318377225,1.6025334495159647e-14
2019-09-20,0.9781449302739386,0.021855069726122202,5.301575120853874e-31
2019-09-23,0.44722504885660574,0.5527749511435028,9.544564667438492e-25
2019-09-24,0.49377549209371996,0.5062245079062074,1.4523657342599761e-25
2019-09-25,0.5148448884926397,0.4851551115073071,1.840629443110567e-24
2019-09-26,0.4587155238164543,0.5412844761835411,1.2404809997251392e-21
2019-09-27,0.6083741037681227,0.3916258962318336,9.644507514702616e-23
2019-09-30,0.18172958073785128,0.8182704192620626,2.864335962411655e-25
2019-10-01,0.8524123300421691,0.14758766995775988,6.0979277276472536e-24
2019-10-03,0.1385419719619888,0.8614580280380735,9.738370198669273e-23
2019-10-04,0.8618632682298648,0.13813673177007513,5.331109683031084e-27
2019-10-07,0.12222147404932503,0.8777785259507221,1.2336821276313565e-22
2019-10-09,0.8847101138997887,0.11528988610031903,8.769896714091865e-24
2019-10-10,0.11052677349671211,0.8894732265033718,1.383656156646086e-27
2019-10-11,0.8805752345996881,0.11942476540035525,5.02849486944188e-28
2019-10-14,0.12002953838409319,0.8799704616159844,1.3017663789042872e-22
2019-10-15,0.8781760939331029,0.12182390606693212,7.556399786724113e-22
2019-10-16,0.13146688729300865,0.8685331127068981,2.1989786181863043e-22
2019-10-17,1.0533801797791575e-245,1.364162393767146e-301,1.0
2019-10-18,0.9977643576930177,0.002235633184028286,9.122955698372842e-09
2019-10-22,4.100173816048997e-11,0.999999999958959,6.2590584012535045e-24
2019-10-23,6.336924416887269e-19,1.0,1.4956662495108318e-20
2019-10-24,6.10567161577176e-18,1.0,9.966803735987325e-23
2019-10-25,8.640325668650786e-22,1.0,9.566685955372019e-26
2019-10-29,5.268811968564374e-22,1.0,3.317010794454433e-26
2019-10-30,2.9308750830836207e-21,1.0,1.7793154062000111e-25
2019-10-31,7.475785952241594e-24,1.0,1.5538028902849537e-28
2019-11-01,1.7772317058633992e-23,1.0,3.6782822309665605e-26
2019-11-04,3.8426714002690375e-24,1.0,1.8258078728691323e-27
2019-11-05,9.451356657693264e-23,1.0,3.436376978605052e-25
2019-11-06,1.2317942552956308e-22,1.0,1.0515950213179046e-24
2019-11-07,5.264692615526026e-22,1.0,2.9185655289198416e-24
2019-11-08,4.60296859817014e-23,1.0,7.644289343704023e-26
2019-11-11,4.176727000443326e-25,1.0,1.8420470587980177e-25
2019-11-13,1.7575518386248793e-22,1.0,1.2341596991350652e-22
2019-11-14,7.879901378615791e-22,1.0,3.1544002962275895e-22
2019-11-15,9.612429377949464e-21,1.0,2.471855958703985e-22
2019-11-18,1.6095337727957025e-21,1.0,1.1832339435022648e-18
2019-11-19,5.193809364858526e-19,0.9999999993813162,6.186916339685451e-10
2019-11-20,1.0,2.7441705111100716e-58,6.472624773540302e-262
2019-11-21,2.132017779669368e-18,1.0,7.128240253012197e-18
2019-11-22,1.0,2.4313618092865575e-17,6.413926704792929e-18
2019-11-25,3.243281900780451e-17,1.0,4.896316452868354e-20
2019-11-26,1.0,5.247278717984781e-17,1.6906814792489162e-21
2019-11-27,5.464751746623538e-17,1.0,3.1268813656315277e-22
2019-11-28,1.0,7.493565352781242e-17,1.4576387803975405e-22
2019-11-29,7.700840690368647e-17,1.0,2.521119059863921e-22
2019-12-02,1.0,9.438966860706897e-17,3.1714763400414234e-25
2019-12-03,9.688263543218056e-17,1.0,2.270662609708141e-24
2019-12-04,1.0,1.1914309383282237e-16,7.98394284102898e-24
2019-12-05,1.2119278999188848e-16,1.0,1.5905342407696182e-24
2019-12-06,1.0,1.4197115997014312e-16,7.53691446826597e-24
2019-12-09,1.44452717569124e-16,1.0,1.0512375175457039e-24
2019-12-10,1.0,1.766389138569992e-16,1.1915038379366004e-22
2019-12-11,1.8130740413773402e-16,1.0,8.242120061259387e-24
2019-12-12,1.0,2.237209656328942e-16,1.0504159641713802e-24
2019-12-13,2.2999247413214425e-16,1.0,1.2452792403409262e-26
2019-12-16,1.0,2.7213889244581435e-16,1.5332333743395574e-25
2019-12-17,2.7705645370002734e-16,1.0,3.2901672435653864e-26
2019-12-18,1.0,3.0855994433051726e-16,1.2902752735320704e-25
2019-12-19,0.0,1.0,0.0
2019-12-20,2.373751731941883e-133,1.0,0.0
2019-12-23,0.0,1.0,0.0
2019-12-24,0.0,1.0,0.0
2019-12-26,0.0,1.0,0.0
2019-12-27,0.0,1.0,0.0
2019-12-30,0.0,1.0,0.0
2019-12-31,0.0,1.0,0.0
2020-01-02,0.0,1.0,0.0
2020-01-03,0.0,1.0,0.0
2020-01-06,0.0,1.0,0.0
2020-01-07,0.0,1.0,0.0
2020-01-08,0.0,1.0,0.0
2020-01-09,0.0,1.0,0.0
2020-01-10,0.0,1.0,0.0
2020-01-13,0.0,1.0,0.0
2020-01-14,0.0,1.0,0.0
2020-01-15,0.0,1.0,0.0
2020-01-16,0.0,1.0,0.0
2020-01-17,1.0,0.0,0.0
2020-01-20,1.0,0.0,0.0
2020-01-21,1.0,1.472736621825681e-52,1.056571615208759e-99
2020-01-22,3.0819814129579263e-16,0.9999999999242846,7.574081736550044e-11
2020-01-23,1.0,1.4968274390705016e-14,1.5663238259196312e-16
2020-01-24,1.5587333644967498e-14,0.9999999998726707,1.272835232566198e-10
2020-01-27,0.9999999999998863,2.746937862230825e-14,1.4179454780539719e-13
2020-01-28,1.6778847119290306e-13,0.999999981613769,1.838605560253128e-08
2020-01-29,0.9999999999997726,1.7605231230317783e-13,9.25938385892806e-15
2020-01-30,1.8485048833026388e-13,0.999999796001496,2.039983469686654e-07
2020-01-31,0.9999999999819238,2.163226261128305e-13,1.7864537425631273e-11
2020-02-03,1.733663415756569e-11,0.9999998510109092,1.489717703178486e-07
2020-02-04,0.9999999970963245,1.806285495518874e-11,2.885565406394315e-09
2020-02-05,2.8901640129712797e-09,0.9999992913093603,7.058004373728565e-07
2020-02-06,0.9999999947191327,2.891884822005102e-09,2.3890013438789693e-09
2020-02-07,5.255291676210101e-09,0.9999978459060693,2.148838615589906e-06
2020-02-10,0.9999999873247134,5.264915693536993e-09,7.410364776452595e-09
2020-02-11,1.2672658587496691e-08,0.999999939713577,4.761379642680638e-08
2020-02-12,0.9999999872491117,1.2673365491603663e-08,7.754177195505792e-11
2020-02-13,1.275056412058183e-08,0.9999992969103657,6.903390466103594e-07
2020-02-14,0.9999999866408871,1.2753847732997474e-08,6.052964424395225e-10
2020-02-17,1.334445086221992e-08,0.9999971647672912,2.821888234169866e-06
2020-02-18,0.9999987142545331,1.3351327847833258e-08,1.272394099493374e-06
2020-02-19,2.3792888236252693e-15,1.0,1.7058783614329058e-228
2020-02-20,0.16562295947507813,0.7958708069435633,0.03850623358125305
2020-02-24,0.8338305412686359,0.16616945872944885,1.90605941827917e-12
2020-02-25,0.1059646314618138,0.8940317206436527,3.647894434363065e-06
2020-02-26,0.8739135987897733,0.1242555333247101,0.0018308678855900968
2020-02-27,0.11118157083288976,0.8857643423843926,0.0030540867826245
2020-02-28,0.8478817495381985,0.15211824276347632,7.698333981252259e-09
2020-03-02,0.15361257522780694,0.8455248878895334,0.0008625368825655104
2020-03-03,0.3748098860200399,0.6240291117232675,0.0011610022566563543
2020-03-04,0.6195381121958616,0.3804615212411029,3.6656294249254103e-07
2020-03-05,0.370761095131484,0.6292370006395339,1.9042288738164154e-06
2020-03-06,0.26723611512848566,0.7327638166764138,6.819513592802487e-08
2020-03-09,0.74694661541776,0.25305338458217747,1.780888155287808e-19
2020-03-11,0.20302845935918393,0.7969715401575838,4.832477945744017e-10
2020-03-12,0.7932007318157295,0.2067992681843516,2.6212152071618897e-36
2020-03-13,0.20692487037486154,0.7930751285221782,1.1029169474218805e-09
2020-03-16,0.7946393604441352,0.2053606395559166,1.0677297121373214e-49
2020-03-17,0.0012129080933303735,0.9987870919066266,6.608061276142998e-34
2020-03-18,0.9992115388377006,0.0007884611623796911,9.671690575489201e-46
2020-03-19,0.0006949693345491887,0.9993050306654397,2.264174805176666e-31
2020-03-20,0.9862606513171733,0.013739348682805531,4.803067635917983e-53
2020-03-23,1.0,6.323296837691038e-51,7.066496730369537e-166
2020-03-24,3.840400329767266e-17,1.0,2.6307381637021705e-74
2020-03-25,3.1726367560058256e-27,1.0,5.7741365189258825e-80
2020-03-26,3.248478526759197e-38,1.0,7.870383627685673e-50
2020-03-27,2.2674345319465352e-36,1.0,4.823281302943552e-46
2020-03-30,6.00726475386884e-43,1.0,3.4181643883280706e-42
2020-03-31,2.143699381684552e-34,1.0,1.5751462354229517e-39
2020-04-01,9.16187783730364e-42,1.0,4.674469938769468e-28
2020-04-03,5.19620743155944e-30,1.0,4.502885128611275e-38
2020-04-07,1.051717926420716e-50,1.0,2.756104339552667e-99
2020-04-08,2.7082174283469155e-41,1.0,4.316776566457086e-33
2020-04-09,4.954448689461859e-55,1.0,5.226769961115095e-50
2020-04-13,7.148097725428673e-59,1.0,2.071660783241127e-46
2020-04-15,1.2369628730504054e-63,1.0,9.723913033882771e-28
2020-04-16,3.555394882508683e-54,1.0,1.0207208021050575e-34
2020-04-17,1.8476129955429526e-66,1.0,1.1588140003060286e-32
2020-04-20,6.89902514552903e-69,1.0,4.3440860712174837e-44
2020-04-21,3.8951486423640657e-69,1.0,2.580875607565669e-43
2020-04-22,7.365345334912116e-70,1.0,1.2751501680907798e-56
2020-04-23,1.037241310282095e-56,1.0,5.770339679644662e-50
2020-04-24,1.289060567173646e-60,1.0,1.7500743465522676e-48
2020-04-27,7.756908856761271e-227,0.0,1.0
2020-04-28,1.0,7.756908856761271e-227,2.0165223076598728e-35
2020-04-29,6.321255110231468e-17,1.0,3.4769779806930326e-60
2020-04-30,1.719027232724917e-35,1.0,9.80472091040639e-102
2020-05-04,2.3496208429069778e-79,1.0,3.159811298236688e-113
2020-05-05,1.9311928086635636e-79,1.0,6.41729175275012e-131
2020-05-06,5.53598759204575e-74,1.0,2.7518633442724867e-130
2020-05-07,2.3722604561940782e-79,1.0,1.949216894284509e-108
2020-05-08,2.2749787491157342e-63,1.0,2.8605602586084337e-103
2020-05-11,1.5454005969582979e-65,1.0,2.773719405038737e-83
2020-05-12,8.746026296503882e-60,1.0,2.6931975479132342e-83
2020-05-13,5.034660115552975e-58,1.0,7.98142076804229e-82
2020-05-14,1.4712565416191027e-62,1.0,4.662739742078345e-78
2020-05-15,1.956165837619759e-56,1.0,4.172555674127719e-78
2020-05-18,2.6681895205853954e-56,1.0,1.5600353159092193e-76
2020-05-19,2.149026639095203e-46,1.0,3.3274484552174785e-76
2020-05-20,1.7283584891263735e-44,1.0,6.769009735203724e-66
2020-05-21,1.7283596868956357e-44,1.0,4.64093815183523e-62
2020-05-22,1.7283596785702805e-44,1.0,1.1171007010429727e-63
2020-05-26,1.728359684105846e-44,1.0,1.168541560602481e-61
2020-05-27,1.7269264294849518e-44,1.0,2.3300208007827882e-64
2020-05-28,0.9998812438843319,0.00011875611561470914,2.5725703011351402e-74
2020-05-29,6.506909983847852e-08,0.9998798421748524,0.0001200927560452902
2020-06-01,3.599528507104089e-07,4.3052707861841544e-07,0.999999209520041
2020-06-02,6.7372401183578105e-12,3.599648430468006e-07,0.9999996400284283
2020-06-03,3.503120769276509e-13,1.0089761801651803e-11,0.9999999999895408
2020-06-04,1.0005435580793884e-17,3.6864414805599925e-13,0.9999999999996589
2020-06-05,1.3909944660691214e-17,8.261484264748556e-14,0.9999999999998863
2020-06-08,3.3784307374352254e-18,5.219166124259735e-13,0.9999999999994316
2020-06-09,1.7393434073149174e-16,3.619048701129817e-14,1.0
2020-06-10,3.481089795793585e-17,1.427365613259688e-11,0.9999999999856755
2020-06-11,8.973232810769986e-16,7.553362459000357e-14,0.9999999999998863
2020-06-12,1.8215126834655066e-19,2.076129944798207e-12,0.9999999999979536
2020-06-15,3.7405341911164927e-19,8.62423573641489e-16,1.0
2020-06-16,6.1773162783309576e-18,1.2706770365474203e-13,0.9999999999998863
2020-06-17,5.396245967137099e-16,4.3441897730589495e-13,0.9999999999995453
2020-06-18,2.7469293054071494e-16,4.735898526335474e-12,0.9999999999952252
2020-06-19,5.0842708944241914e-17,5.991555205509327e-13,0.9999999999994316
2020-06-22,1.5816017242588049e-16,4.446674456012311e-14,1.0
2020-06-23,3.3183620650376513e-15,4.7992784051120166e-12,0.9999999999952252
2020-06-24,8.625275653228349e-12,6.524478703250259e-10,0.999999999338911
2020-06-25,1.3112487297476422e-09,2.4897691133135353e-07,0.9999997497118642
2020-06-26,1.0,1.4057437730364346e-16,1.1090665661472511e-99
2020-06-29,0.0035422331598610104,0.9914207473376926,0.00503701950241649
2020-06-30,0.035130626927623684,0.0105259485644489,0.9543434245079382
2020-07-01,3.7883430403734114e-07,0.03498735616365406,0.9650122650020074
2020-07-02,2.5513280065296524e-06,7.571821488057492e-07,0.9999966914898712
2020-07-03,3.837648889823092e-06,5.419797455621273e-06,0.999990742553668
2020-07-06,9.222216172091765e-08,9.198621461432624e-06,0.9999907091564229
2020-07-07,1.6663943342461283e-09,1.8356956063224153e-07,0.9999998147640271
2020-07-08,9.515935517539623e-08,1.1721605880651764e-07,0.9999997876245968
2020-07-09,6.256751856222695e-09,1.7810939730776137e-06,0.999998212649308
2020-07-10,1.020703100089992e-09,9.47052299259876e-09,0.9999999895087512
2020-07-13,4.4226710772761793e-10,2.2836021637811137e-09,0.9999999972741307
2020-07-14,5.194249041571392e-10,3.361271376519306e-09,0.9999999961192998
2020-07-15,6.728959563863636e-12,3.0333271936542974e-09,0.9999999969599003
2020-07-16,2.376035095799382e-10,1.0597563661635106e-10,0.9999999996564384
2020-07-17,2.1051694176729647e-05,3.6893121420827623e-05,0.9999420551843581
2020-07-20,3.335162287020226e-05,2.7929947257284516e-05,0.9999387184298296
2020-07-21,1.0861620435123011e-05,0.00013367034814613948,0.999855468031433
2020-07-22,1.9937186341319146e-07,1.1130490630145469e-05,0.9999886701375047
2020-07-23,6.788347223792615e-08,5.394443267481528e-07,0.9999993926722507
2020-07-24,0.00024980198296779463,3.209526616640467e-07,0.9997498770643689
2020-07-27,1.0,3.519074349005625e-31,4.848081572426448e-173
2020-07-28,5.0666038768877005e-09,0.9986305441042351,0.001369450829111686
2020-07-29,1.626933577921558e-12,4.795365244420671e-09,0.9999999952029839
2020-07-30,4.005962858207349e-15,6.048897258845677e-12,0.9999999999939746
2020-07-31,1.8929182040998903e-17,9.51587468477741e-13,0.9999999999990905
2020-08-03,4.381939957116559e-18,3.172046149954723e-14,1.0
2020-08-04,3.228441936114186e-19,5.163930589503728e-14,1.0
2020-08-05,3.0161140631869585e-20,1.0090947615739234e-15,1.0
2020-08-06,3.928027547493656e-18,2.1326482751828143e-13,0.9999999999997726
2020-08-07,7.5387613323239255e-19,3.620496512793771e-14,1.0
2020-08-10,1.6263897059305658e-18,1.0632224905368278e-13,0.9999999999998863
2020-08-11,3.1656391134716346e-19,5.666695023982095e-14,1.0
2020-08-12,1.1380845454623784e-16,1.470195988305271e-15,1.0
2020-08-13,7.036980852076932e-14,3.1176533614074193e-10,0.999999999688157
2020-08-14,8.192725479425743e-12,8.50391242387731e-12,0.999999999983288
2020-08-17,2.3954485479416235e-14,2.8897875388997737e-09,0.9999999971101943
2020-08-18,8.530955429081797e-16,1.5372357520044263e-13,0.9999999999998863
2020-08-19,1.8309527025310154e-13,1.1102717153164198e-09,0.999999998889507
2020-08-20,2.6471197196414105e-12,6.253097047615346e-12,0.9999999999911324
2020-08-21,1.648842075579355e-09,7.541001368586089e-09,0.9999999908101245
2020-08-24,3.6205547354564236e-06,1.1016791605351509e-07,0.999996269277314
2020-08-25,6.843758179282057e-13,0.9999999999993179,9.970849878659003e-72
2020-08-26,0.9920393503259826,0.006378915007711196,0.0015817346662667297
2020-08-27,0.007685192036006395,0.9905574699885655,0.0017573379754481648
2020-08-28,0.0090563702237319,0.01523982357170522,0.9757038062046143
2020-08-31,0.0002892520833004149,0.009037976838316836,0.9906727710783837
2020-09-01,0.8802294859587461,0.001631650313777641,0.11813886372753209
2020-09-02,0.10714118955274118,0.8797919638561664,0.01306684659107476
2020-09-03,0.8850757880834278,0.11058762410994727,0.004336587806602082
2020-09-04,0.11290644419983571,0.8847060730364955,0.0023874827636679854
2020-09-07,0.8810126601586127,0.11891322880454636,7.411103683178512e-05
2020-09-08,0.11963290497627699,0.8803664324751147,6.625485819971252e-07
2020-09-09,0.876431143632002,0.12355458564837668,1.4270719596220817e-05
2020-09-10,0.12450134463366634,0.8754839370620123,1.4718304309136809e-05
2020-09-11,0.8730538807731073,0.12694572592630735,3.933006266519028e-07
2020-09-14,0.12701378591705925,0.8729855586814109,6.554015057125045e-07
2020-09-15,0.8704252207309494,0.12957371812593624,1.0611430966056482e-06
2020-09-16,0.1295683268211654,0.8704316169141161,5.626475452400872e-08
2020-09-17,0.8682758348976515,0.13172355201880628,6.130834886802253e-07
2020-09-18,0.13155554353609009,0.8684439958108857,4.6065304154623943e-07
2020-09-21,0.8671016896546003,0.13284526752765122,5.304281776576385e-05
2020-09-22,0.13300653935054874,0.8669759674229269,1.749322647981882e-05
2020-09-23,1.0,2.33532971962664e-37,5.911922721716912e-89
2020-09-24,0.0003436155318778643,0.44350395957767663,0.5561524248903894
2020-09-25,0.017449552948128305,0.0003936072181666583,0.9821568398337605
2020-09-28,0.00027397519151196333,0.017578209908929745,0.9821478148995332
2020-09-29,0.008985953917918019,0.0006380550573299838,0.9903759910247998
2020-09-30,0.0004493451874068538,0.010590190602717504,0.9889604642098464
2020-10-01,0.0012450060194332357,0.0005917272601302199,0.9981632667204395
2020-10-05,0.00029107693213687813,0.0013677860212366003,0.9983411370466411
2020-10-06,2.5701812483061885e-05,0.0004379607336630163,0.9995363374538793
2020-10-07,2.1877170188051915e-05,5.300369341093699e-05,0.9999251191363453
2020-10-08,1.1786931002615891e-07,6.487545646278348e-05,0.9999350066742335
2020-10-09,1.950769027901012e-07,3.439720339613102e-06,0.9999963652027312
2020-10-12,5.311003280026527e-07,0.00018326879511941204,0.9998162001045081
2020-10-13,4.2255498119179226e-05,0.0002487025496787198,0.9997090419521825
2020-10-14,7.721092466569752e-06,0.00013468961258326356,0.9998575892949941
2020-10-15,2.8836898949157603e-06,2.848473452484089e-05,0.9999686315755607
2020-10-16,2.853729244788537e-05,0.03505924167446773,0.9649122210331375
2020-10-19,0.034819848844853445,0.19691827893522493,0.7682618722199058
2020-10-20,0.19615961950225236,0.09118202092632245,0.712658359571448
2020-10-21,0.09324825206694429,0.2448855875394214,0.6618661603936248
2020-10-22,0.24388806317812473,0.31277414045358815,0.4433377963682664
2020-10-23,3.170842676949148e-83,1.258702049462581e-41,1.0
2020-10-26,6.395915497128063e-06,0.999984154625651,9.449458903483084e-06
2020-10-27,5.0656793138944424e-08,0.9999999486975653,6.455896453085791e-10
2020-10-28,1.7121271633747502e-08,0.9999999810980855,1.7806841579919397e-09
2020-10-29,1.1105590711245413e-08,0.9999999783500473,1.0544354188754619e-08
2020-10-30,4.645867905087747e-10,0.9999997217017086,2.7783372681771254e-07
2020-11-02,1.8358596010198396e-06,0.9999981641403591,1.1341271001333338e-14
2020-11-03,3.3576351273348693e-07,0.9999996641722073,6.425648258354084e-11
2020-11-04,5.315771530421561e-09,0.9999999909724693,3.7117196885154856e-09
2020-11-05,1.5324165379103527e-08,0.9999999822935025,2.3823633786250668e-09
2020-11-06,3.8321162400602e-06,0.9999961673435797,5.402341190726998e-10
2020-11-09,0.0010663735555940508,0.9989336185697204,7.87469487625893e-09
2020-11-10,0.28554620150033927,0.7144537984996644,7.714167071687767e-15
2020-11-11,5.322594223998659e-06,0.9999946766723306,7.334965841488787e-10
2020-11-12,1.2621290096102915e-08,0.9999999870019565,3.767375685462858e-10
2020-11-13,3.4945005849151543e-09,0.999999983220505,1.3284986283415464e-08
2020-11-17,8.494907227833228e-07,0.9999991504711458,3.8128650310215527e-11
2020-11-18,3.8738258039010826e-09,0.9999999949906169,1.1356118880865785e-09
2020-11-19,6.54890735844885e-08,0.9999999277097258,6.801192276523087e-09
2020-11-20,1.1375409305864278e-07,0.9999998860396382,2.0624504594074381e-10
2020-11-23,4.2373577948145334e-06,0.9999952567825344,5.058596495501008e-07
2020-11-24,3.388803755038914e-124,3.8357723376669296e-115,1.0
2020-11-25,1.1059888599480565e-16,3.2775749573677137e-07,0.9999996722424922
2020-11-26,1.9229197201073357e-15,2.471730788822888e-06,0.9999975282691901
2020-11-27,3.507184618866271e-17,1.5275538997880772e-07,0.9999998472445785
2020-12-01,2.4404953441007495e-16,5.2170998599371376e-05,0.99994782900138
2020-12-02,2.2718577416873555e-14,2.4391357439547217e-05,0.9999756086425133
2020-12-03,9.501150060679992e-13,9.970484503274468e-06,0.999990029514517
2020-12-04,3.711375927550682e-13,1.3961912169851753e-06,0.9999986038083731
2020-12-07,5.116379975923637e-13,2.249665619913122e-06,0.9999977503338481
2020-12-08,2.521599880576024e-13,2.0852250641496676e-06,0.9999979147746811
2020-12-09,6.347513033376173e-14,4.570267550686751e-06,0.9999954297323784
2020-12-10,1.0071276708499802e-11,5.533951466885115e-06,0.9999944660384801
2020-12-11,2.954267099766381e-11,4.896446757135426e-07,0.999999510325785
2020-12-14,3.4909850950043807e-11,4.948292856138274e-07,0.9999995051357561
2020-12-15,9.422420035971974e-12,2.529575751932943e-07,0.9999997470329482
2020-12-16,1.7722205845091352e-11,2.6183348430152308e-06,0.9999973816474212
2020-12-17,7.240725495370094e-11,0.000152392677970539,0.999847607249607
