,Strategy
2013-10-11,-0.010738184427481553
2013-10-14,0.008073073901326468
2013-10-15,-0.006211854747722633
2013-10-17,-0.010543033574745007
2013-10-18,0.005995010688972109
2013-10-21,0.0033438069269862733
2013-10-22,0.007368717693880473
2013-10-23,-0.00278443048449987
2013-10-24,-0.002534918368416637
2013-10-25,0.003654227158367492
2013-10-28,0.0034969267502218703
2013-10-29,0.001938805615128758
2013-10-30,-0.0024640011723125435
2013-10-31,-0.0022336496816009084
2013-11-01,0.0020205100053030923
2013-11-05,-0.0016753328530705683
2013-11-06,0.004327823112281856
2013-11-07,0.007873308144989672
2013-11-08,0.0001587327118961235
2013-11-11,0.00038396096666566156
2013-11-12,0.006182023828551659
2013-11-13,-0.0007277362418580655
2013-11-14,0.003608104141165782
2013-11-18,0.007519169898461219
2013-11-19,-0.0028876706049465535
2013-11-20,-0.005988223230439108
2013-11-21,-0.008602528428835942
2013-11-22,0.0004917496352328174
2013-11-25,-0.0032645238125776177
2013-11-26,-0.0014906692268986542
2013-11-27,-0.0034938858933873653
2013-11-28,0.005300104942320815
2013-11-29,0.004066894810013025
2013-12-02,-0.002390438211916681
2013-12-03,0.0015227882840413264
2013-12-04,0.001518958548291961
2013-12-05,0.016196237777620633
2013-12-06,-0.004225337254233711
2013-12-09,0.012890479554407197
2013-12-10,3.862160641195862e-05
2013-12-11,-0.001562252068207064
2013-12-12,-0.0002709354584130431
2013-12-13,-0.007893526179663093
2013-12-16,-0.004370203689148795
2013-12-17,-0.005184553563422773
2013-12-18,0.007082170178772865
2013-12-19,-0.0034902352658005846
2013-12-20,0.009942402544747361
2013-12-23,-0.0055283662062433825
2013-12-24,-0.005793814148982066
2013-12-26,0.00546548974617437
2013-12-27,0.0004827409357326005
2013-12-30,-0.008863212789718886
2013-12-31,-0.002935392169733404
2014-01-02,-0.007432306400529055
2014-01-03,0.004998903716796426
2014-01-06,-0.008134909552964883
2014-01-07,-0.008387782880599305
2014-01-08,-0.004578096458206171
2014-01-09,0.0028704263205008513
2014-01-10,0.015926298928479094
2014-01-13,0.02329079201960909
2014-01-14,0.0030720541542794853
2014-01-15,0.007831508478248603
2014-01-16,-0.0015995003059402838
2014-01-17,-0.0031633598988714236
2014-01-20,0.00540587317784632
2014-01-21,0.004280725579433488
2014-01-22,0.0016083726901525484
2014-01-23,0.0051189670154526195
2014-01-24,-0.007999054269292519
2014-01-27,-0.020855129563361646
2014-01-28,-0.003412917482394362
2014-01-29,-0.007212109553082727
2014-01-30,-0.01536906391891718
2014-01-31,0.005505672990547559
2014-02-03,-0.0022826282994527214
2014-02-04,-0.00966926943379462
2014-02-05,0.0029176815378657017
2014-02-06,-0.002526997877080229
2014-02-07,0.0004124389556026186
2014-02-10,0.001048253243777941
2014-02-11,0.003239423393565769
2014-02-12,0.0005521248974969182
2014-02-13,-0.002048391868359686
2014-02-14,0.00841297243590838
2014-02-18,0.0053344893287462876
2014-02-19,0.009999659867624
2014-02-20,-0.005790808047318455
2014-02-21,0.0054814171005860834
2014-02-24,-0.00010990012659995906
2014-02-25,0.004538029110876012
2014-02-26,0.0033534462239695273
2014-02-28,0.0023498629603948087
2014-03-03,-0.0035863604895693
2014-03-04,0.00017655646480984962
2014-03-05,0.0030060659487744098
2014-03-06,0.0013764139730049914
2014-03-07,0.04348815122854747
2014-03-10,0.026494564934335055
2014-03-11,-0.010377495994652161
2014-03-12,0.0004520412151890024
2014-03-13,-0.07018630940571936
2014-03-14,0.006378379145205402
2014-03-18,-0.013532224845252482
2014-03-19,0.006210608855568954
2014-03-20,0.003287423274390642
2014-03-21,-0.018951864573263335
2014-03-24,-0.011442524784962447
2014-03-25,-0.024503236820253998
2014-03-26,-0.0017176669013621083
2014-03-27,0.009108703547878794
2014-03-28,0.00852787197424177
2014-03-31,0.013546013516520357
2014-04-01,0.004081221755264065
2014-04-02,0.014067618909749079
2014-04-03,0.007214340188950236
2014-04-04,-0.007495113783037559
2014-04-07,-0.005143510599990061
2014-04-09,0.018365353089384112
2014-04-10,-0.0026662991287512757
2014-04-11,-0.0013647755175053556
2014-04-15,-0.015531338655324892
2014-04-16,0.0022303625995430186
2014-04-17,-0.008062715502067936
2014-04-21,-0.0025277135654524366
2014-04-22,0.012508336660083347
2014-04-23,0.0060479192122863965
2014-04-25,-0.00726963474560315
2014-04-28,-0.0013335841518430835
2014-04-29,-0.01046506950212952
2014-04-30,0.006203485002300407
2014-05-02,-0.004700999815632637
2014-05-05,-0.0004503183744376402
2014-05-06,0.003942693691375402
2014-05-07,-0.020630171121172644
2014-05-08,-0.009973950663766858
2014-05-09,0.010052062890873174
2014-05-12,-0.0023317881060118135
2014-05-13,0.018956860529254067
2014-05-14,-0.01313135009408376
2014-05-15,0.01355654201053486
2014-05-16,-0.01975916783256011
2014-05-19,-0.011518204569148382
2014-05-20,-0.005261256826445195
2014-05-21,-0.004558574108975956
2014-05-22,-0.0069461946594651745
2014-05-23,-0.013148904206326823
2014-05-26,0.007740083614911292
2014-05-27,0.007922832076127529
2014-05-28,0.018781214516652784
2014-05-29,-0.013063511702332192
2014-05-30,-0.017601189303969773
2014-06-02,0.02739567204616182
2014-06-03,0.004923056022768874
2014-06-04,-0.007384354501775489
2014-06-05,-0.002756220466131871
2014-06-06,-0.00853629426584955
2014-06-09,-0.004104059321710814
2014-06-10,0.020236961149928488
2014-06-11,0.007266073350100119
2014-06-12,0.012281354500643894
2014-06-13,-0.01180557787143705
2014-06-16,0.002244137409254242
2014-06-17,0.011508860159671442
2014-06-18,-0.007197538396124894
2014-06-19,-0.004527113777507456
2014-06-20,-0.0023964224332833793
2014-06-23,0.0017925620994031757
2014-06-24,0.00478647579066621
2014-06-25,-0.002165538365116282
2014-06-26,-0.0073936125005028335
2014-06-27,-0.0012576413915182084
2014-06-30,0.0034134123191310226
2014-07-01,0.0026419838151961845
2014-07-02,0.010500181783596818
2014-07-03,-0.0012456773071471768
2014-07-04,0.012353383458439027
2014-07-07,-0.00429503862334059
2014-07-08,-0.006939915814016624
2014-07-09,-0.002623415567357776
2014-07-10,-0.004359060806710152
2014-07-11,-0.004034372034987799
2014-07-14,0.0063113877111961696
2014-07-15,0.010372065847142247
2014-07-16,0.009815882684128585
2014-07-17,-0.0042856556208600875
2014-07-18,0.0007086156058549125
2014-07-21,-0.005446616238378518
2014-07-22,0.013589074968550347
2014-07-23,-0.0038330254587204695
2014-07-24,0.006451555693760667
2014-07-25,-0.007267151787585852
2014-07-28,-0.006457877244785693
2014-07-30,0.010111491733393877
2014-07-31,-0.0051892955895404096
2014-08-01,-0.020169250464796985
2014-08-04,-0.0027245690286696535
2014-08-05,0.008030888076230314
2014-08-06,-0.011277137569771601
2014-08-07,0.001679370059051602
2014-08-08,-0.01715272929068618
2014-08-11,-0.003644756857594721
